locus_tag	ftype	length_bp	gene	EC_number	COG	product
FCNMIJMK_02033	CDS	255				hypothetical protein
FCNMIJMK_02034	CDS	780				hypothetical protein
FCNMIJMK_02035	CDS	1191	gpFI			Putative prophage major tail sheath protein
FCNMIJMK_02036	CDS	216				hypothetical protein
FCNMIJMK_02037	CDS	1113				hypothetical protein
FCNMIJMK_02038	CDS	2859				hypothetical protein
FCNMIJMK_02039	CDS	531				hypothetical protein
FCNMIJMK_02040	CDS	909				hypothetical protein
FCNMIJMK_02041	CDS	348				hypothetical protein
FCNMIJMK_02042	CDS	636				hypothetical protein
FCNMIJMK_02043	CDS	786				hypothetical protein
FCNMIJMK_02044	CDS	951				hypothetical protein
FCNMIJMK_02045	CDS	1968				hypothetical protein
FCNMIJMK_02046	CDS	153				hypothetical protein
FCNMIJMK_02047	CDS	1224				hypothetical protein
FCNMIJMK_02048	CDS	2283				hypothetical protein
FCNMIJMK_02049	CDS	276				hypothetical protein
FCNMIJMK_02050	CDS	225				hypothetical protein
FCNMIJMK_02051	CDS	300				hypothetical protein
FCNMIJMK_02052	CDS	225				hypothetical protein
FCNMIJMK_02053	CDS	501				hypothetical protein
FCNMIJMK_02054	CDS	171				hypothetical protein
FCNMIJMK_02055	CDS	276				hypothetical protein
FCNMIJMK_02056	CDS	300				hypothetical protein
FCNMIJMK_02057	CDS	1014	xerC_3			Tyrosine recombinase XerC
FCNMIJMK_02058	CDS	318				hypothetical protein
FCNMIJMK_02059	CDS	900	yegS	2.7.1.-	COG1597	Lipid kinase YegS
FCNMIJMK_02060	CDS	780	srlR_2		COG1349	Glucitol operon repressor
FCNMIJMK_02061	CDS	1041	gatD	1.1.1.251	COG1063	Galactitol 1-phosphate 5-dehydrogenase
FCNMIJMK_02062	CDS	1356	gatC_1		COG3775	PTS system galactitol-specific EIIC component
FCNMIJMK_02063	CDS	285	gatB_1	2.7.1.200	COG3414	PTS system galactitol-specific EIIB component
FCNMIJMK_02064	CDS	453	gatA		COG1762	PTS system galactitol-specific EIIA component
FCNMIJMK_02065	CDS	171	gatZ_1		COG4573	D-tagatose-1,6-bisphosphate aldolase subunit GatZ
FCNMIJMK_02066	CDS	276			COG1662	IS1 family transposase IS1A
FCNMIJMK_02067	CDS	378			COG1662	IS1 family transposase IS1R
FCNMIJMK_02068	CDS	1113	gatZ_2		COG4573	D-tagatose-1,6-bisphosphate aldolase subunit GatZ
FCNMIJMK_02069	CDS	855	gatY	4.1.2.40	COG0191	D-tagatose-1,6-bisphosphate aldolase subunit GatY
FCNMIJMK_02070	CDS	1053	fbaB	4.1.2.13	COG1830	Fructose-bisphosphate aldolase class 1
FCNMIJMK_02071	CDS	1278	yegT			Putative nucleoside transporter YegT
FCNMIJMK_02072	CDS	1005	tri1	3.2.2.19	COG1397	ADP-ribosylarginine hydrolase Tri1
FCNMIJMK_02073	CDS	966	kdgK_1	2.7.1.45		2-dehydro-3-deoxygluconokinase
FCNMIJMK_02074	CDS	747	nagR		COG2188	HTH-type transcriptional repressor NagR
FCNMIJMK_02075	CDS	819				hypothetical protein
FCNMIJMK_02076	CDS	801	thiD	2.7.1.49	COG0351	Hydroxymethylpyrimidine/phosphomethylpyrimidine kinase
FCNMIJMK_02077	CDS	789	thiM	2.7.1.50	COG2145	Hydroxyethylthiazole kinase
FCNMIJMK_02078	CDS	246				hypothetical protein
FCNMIJMK_02079	CDS	432				hypothetical protein
FCNMIJMK_02080	CDS	666				hypothetical protein
FCNMIJMK_02081	CDS	165				hypothetical protein
FCNMIJMK_02082	CDS	192				hypothetical protein
FCNMIJMK_02083	CDS	378			COG1662	IS1 family transposase IS1A
FCNMIJMK_02084	CDS	276			COG1662	IS1 family transposase IS1A
FCNMIJMK_02085	CDS	1110	apbC		COG0489	Iron-sulfur cluster carrier protein
FCNMIJMK_02086	CDS	2034	metG	6.1.1.10	COG0073	Methionine--tRNA ligase
FCNMIJMK_02087	CDS	3795				hypothetical protein
FCNMIJMK_02088	CDS	3633				hypothetical protein
FCNMIJMK_02089	CDS	318				hypothetical protein
FCNMIJMK_02090	CDS	1089	yehL		COG0714	putative protein YehL
FCNMIJMK_02091	CDS	2280				hypothetical protein
FCNMIJMK_02092	CDS	1137				hypothetical protein
FCNMIJMK_02093	CDS	2001				hypothetical protein
FCNMIJMK_02094	CDS	462	yehR		COG4808	putative lipoprotein YehR
FCNMIJMK_02095	CDS	471				hypothetical protein
FCNMIJMK_02096	CDS	720	btsR		COG3279	Transcriptional regulatory protein BtsR
FCNMIJMK_02097	CDS	1686	btsS	2.7.13.3	COG3275	Sensor histidine kinase BtsS
FCNMIJMK_02098	CDS	732	mlrA		COG0789	HTH-type transcriptional regulator MlrA
FCNMIJMK_02099	CDS	108				hypothetical protein
FCNMIJMK_02100	CDS	732	yehW		COG1174	Glycine betaine uptake system permease protein YehW
FCNMIJMK_02101	CDS	927	yehX	3.6.3.-	COG1125	Glycine betaine uptake system ATP-binding protein YehX
FCNMIJMK_02102	CDS	1158	yehY		COG1174	Glycine betaine uptake system permease protein YehY
FCNMIJMK_02103	CDS	918	yehZ		COG1732	Glycine betaine-binding protein YehZ
FCNMIJMK_02104	CDS	2268		3.2.1.-		Beta-xylosidase
FCNMIJMK_02105	CDS	1716	dld	1.1.5.12	COG0277	Quinone-dependent D-lactate dehydrogenase
FCNMIJMK_02106	CDS	933	pbpG	3.4.21.-	COG1686	D-alanyl-D-alanine endopeptidase
FCNMIJMK_02107	CDS	588	yohC			Inner membrane protein YohC
FCNMIJMK_02108	CDS	579	yohD		COG0586	Inner membrane protein YohD
FCNMIJMK_02109	CDS	762	yohF	1.-.-.-	COG1028	putative oxidoreductase YohF
FCNMIJMK_02110	CDS	1437	ttgI			Toluene efflux pump outer membrane protein TtgI
FCNMIJMK_02111	CDS	948	dusC	1.3.1.-	COG0042	tRNA-dihydrouridine(16) synthase
FCNMIJMK_02112	CDS	399				hypothetical protein
FCNMIJMK_02113	CDS	696	yohK		COG1346	Inner membrane protein YohK
FCNMIJMK_02114	CDS	885	cdd	3.5.4.5	COG0295	Cytidine deaminase
FCNMIJMK_02115	CDS	720				hypothetical protein
FCNMIJMK_02116	CDS	240				hypothetical protein
FCNMIJMK_02117	CDS	1239	preT	1.3.1.1	COG0493	NAD-dependent dihydropyrimidine dehydrogenase subunit PreT
FCNMIJMK_02118	CDS	1236	preA	1.3.1.1	COG0167	NAD-dependent dihydropyrimidine dehydrogenase subunit PreA
FCNMIJMK_02119	CDS	1011	mglC		COG4211	Galactoside transport system permease protein MglC
FCNMIJMK_02120	CDS	1521	mglA_1	7.5.2.11	COG1129	Galactose/methyl galactoside import ATP-binding protein MglA
FCNMIJMK_02121	CDS	999	mglB		COG1879	D-galactose-binding periplasmic protein
FCNMIJMK_02122	CDS	1041	galS		COG1609	HTH-type transcriptional regulator GalS
FCNMIJMK_02123	CDS	1158				hypothetical protein
FCNMIJMK_02124	CDS	669	folE	3.5.4.16	COG0302	GTP cyclohydrolase 1
FCNMIJMK_02125	CDS	837	yeiG	3.1.2.12	COG0627	S-formylglutathione hydrolase YeiG
FCNMIJMK_02126	CDS	1992	cirA		COG4771	Colicin I receptor
FCNMIJMK_02127	CDS	1470	lysP		COG0833	Lysine-specific permease
FCNMIJMK_02128	CDS	807	cysL		COG0583	HTH-type transcriptional regulator CysL
FCNMIJMK_02129	CDS	1050				hypothetical protein
FCNMIJMK_02130	CDS	858	nfo	3.1.21.2	COG0648	Endonuclease 4
FCNMIJMK_02131	CDS	1089	psuK_1	2.7.1.83	COG0524	Pseudouridine kinase
FCNMIJMK_02132	CDS	1251	nupX		COG1972	Putative nucleoside permease NupX
FCNMIJMK_02133	CDS	942	rihB	3.2.2.8	COG1957	Pyrimidine-specific ribonucleoside hydrolase RihB
FCNMIJMK_02134	CDS	699	yeiL		COG0664	Regulatory protein YeiL
FCNMIJMK_02135	CDS	1251	psuT		COG1972	Putative pseudouridine transporter
FCNMIJMK_02136	CDS	939	psuG	4.2.1.70	COG2313	Pseudouridine-5'-phosphate glycosidase
FCNMIJMK_02137	CDS	942	psuK_2	2.7.1.83	COG0524	Pseudouridine kinase
FCNMIJMK_02138	CDS	1692	fruA_1		COG1299	PTS system fructose-specific EIIB'BC component
FCNMIJMK_02139	CDS	939	lacC	2.7.1.144		Tagatose-6-phosphate kinase
FCNMIJMK_02140	CDS	1131	fruB		COG1925	Multiphosphoryl transfer protein
FCNMIJMK_02141	CDS	1182	setB			Sugar efflux transporter B
FCNMIJMK_02142	CDS	255				hypothetical protein
FCNMIJMK_02143	CDS	573	yeiP		COG0231	Elongation factor P-like protein
FCNMIJMK_02144	CDS	1467	mtlK	1.1.1.67	COG0246	Mannitol 2-dehydrogenase
FCNMIJMK_02145	CDS	987	yeiR	3.6.-.-	COG0523	Zinc-binding GTPase YeiR
FCNMIJMK_02146	CDS	714	lpxT	2.7.4.29	COG0671	Lipid A 1-diphosphate synthase
FCNMIJMK_02147	CDS	567	mepS_2	3.4.-.-	COG0791	Murein DD-endopeptidase MepS/Murein LD-carboxypeptidase
FCNMIJMK_02148	CDS	1557	pdeN	3.1.4.52	COG2200	putative cyclic di-GMP phosphodiesterase PdeN
FCNMIJMK_02149	CDS	1815				hypothetical protein
FCNMIJMK_02150	CDS	1095	yejB		COG4174	Inner membrane ABC transporter permease protein YejB
FCNMIJMK_02151	CDS	1026	yejE		COG4239	Inner membrane ABC transporter permease protein YejE
FCNMIJMK_02152	CDS	1590	yejF		COG4172	putative ABC transporter ATP-binding protein YejF
FCNMIJMK_02153	CDS	345	yejG			putative protein YejG
FCNMIJMK_02154	CDS	1191	bcr			Bicyclomycin resistance protein
FCNMIJMK_02155	CDS	696	rsuA	5.4.99.19	COG1187	Ribosomal small subunit pseudouridine synthase A
FCNMIJMK_02156	CDS	1761	radD	3.6.4.12	COG1061	Putative DNA repair helicase RadD
FCNMIJMK_02157	CDS	285	rplY		COG1825	50S ribosomal protein L25
FCNMIJMK_02158	CDS	1008	yejK		COG3081	Nucleoid-associated protein YejK
FCNMIJMK_02159	CDS	228				hypothetical protein
FCNMIJMK_02160	CDS	1761	yejM		COG3083	Inner membrane protein YejM
FCNMIJMK_02161	tRNA	77				tRNA-Pro(ggg)
FCNMIJMK_02162	CDS	2592				putative autotransporter
FCNMIJMK_02163	CDS	648	narL_2		COG2197	Nitrate/nitrite response regulator protein NarL
FCNMIJMK_02164	CDS	1053	ccmH_1		COG3088	Cytochrome c-type biogenesis protein CcmH
FCNMIJMK_02165	CDS	558	dsbE		COG0526	Thiol:disulfide interchange protein DsbE
FCNMIJMK_02166	CDS	1944	ccmF_1		COG1138	Cytochrome c-type biogenesis protein CcmF
FCNMIJMK_02167	CDS	480	ccmE		COG2332	Cytochrome c-type biogenesis protein CcmE
FCNMIJMK_02168	CDS	210	ccmD		COG3114	Heme exporter protein D
FCNMIJMK_02169	CDS	738	ccmC		COG0755	Heme exporter protein C
FCNMIJMK_02170	CDS	663	ccmB		COG2386	Heme exporter protein B
FCNMIJMK_02171	CDS	618	ccmA	7.6.2.5	COG4133	Cytochrome c biogenesis ATP-binding export protein CcmA
FCNMIJMK_02172	CDS	603	napC		COG3005	Cytochrome c-type protein NapC
FCNMIJMK_02173	CDS	450	napB		COG3043	Periplasmic nitrate reductase, electron transfer subunit
FCNMIJMK_02174	CDS	864	napH		COG0348	Ferredoxin-type protein NapH
FCNMIJMK_02175	CDS	696	napG		COG1145	Ferredoxin-type protein NapG
FCNMIJMK_02176	CDS	2487	napA	1.9.6.1	COG0243	Periplasmic nitrate reductase
FCNMIJMK_02177	CDS	264	napD		COG3062	Chaperone NapD
FCNMIJMK_02178	CDS	495	napF		COG1145	Ferredoxin-type protein NapF
FCNMIJMK_02179	CDS	165				hypothetical protein
FCNMIJMK_02180	CDS	489	eco		COG4574	Ecotin
FCNMIJMK_02181	CDS	1647	mqo	1.1.5.4	COG0579	Malate:quinone oxidoreductase
FCNMIJMK_02182	CDS	1644	yojI		COG4615	ABC transporter ATP-binding/permease protein YojI
FCNMIJMK_02183	CDS	651	alkB	1.14.11.33	COG3145	Alpha-ketoglutarate-dependent dioxygenase AlkB
FCNMIJMK_02184	CDS	1065	ada		COG0350	Bifunctional transcriptional activator/DNA repair enzyme Ada
FCNMIJMK_02185	CDS	1056	apbE	2.7.1.180	COG1477	FAD:protein FMN transferase
FCNMIJMK_02186	CDS	936	ompC		COG3203	Outer membrane porin C
FCNMIJMK_02187	CDS	378			COG1662	IS1 family transposase IS1R
FCNMIJMK_02188	CDS	276			COG1662	IS1 family transposase IS1A
FCNMIJMK_02189	CDS	2850	rcsC	2.7.13.3		Sensor histidine kinase RcsC
FCNMIJMK_02190	CDS	1827	atoS	2.7.13.3	COG0642	Signal transduction histidine-protein kinase AtoS
FCNMIJMK_02191	CDS	1386	atoC		COG2204	Regulatory protein AtoC
FCNMIJMK_02192	CDS	663	atoD	2.8.3.8	COG1788	Acetate CoA-transferase subunit alpha
FCNMIJMK_02193	CDS	651	atoA	2.8.3.8	COG2057	Acetate CoA-transferase subunit beta
FCNMIJMK_02194	CDS	1323	atoE		COG2031	Putative short-chain fatty acid transporter
FCNMIJMK_02195	CDS	1185	atoB	2.3.1.9	COG0183	Acetyl-CoA acetyltransferase
FCNMIJMK_02196	CDS	777				hypothetical protein
FCNMIJMK_02197	CDS	1650				hypothetical protein
FCNMIJMK_02198	CDS	4395				hypothetical protein
FCNMIJMK_02199	CDS	624				hypothetical protein
FCNMIJMK_02200	CDS	1689				hypothetical protein
FCNMIJMK_02201	CDS	2628	gyrA	5.6.2.2	COG0188	DNA gyrase subunit A
FCNMIJMK_02202	CDS	723	ubiG	2.1.1.222	COG2227	Ubiquinone biosynthesis O-methyltransferase
FCNMIJMK_02203	CDS	3753	yfaL		COG3468	putative autotransporter YfaL
FCNMIJMK_02204	CDS	2286	nrdA	1.17.4.1	COG0209	Ribonucleoside-diphosphate reductase 1 subunit alpha
FCNMIJMK_02205	CDS	1131	nrdB	1.17.4.1	COG0208	Ribonucleoside-diphosphate reductase 1 subunit beta
FCNMIJMK_02206	CDS	255				hypothetical protein
FCNMIJMK_02207	CDS	651	inaA			Protein InaA
FCNMIJMK_02208	CDS	207				hypothetical protein
FCNMIJMK_02209	CDS	1077	glpQ	3.1.4.46	COG0584	Glycerophosphodiester phosphodiesterase, periplasmic
FCNMIJMK_02210	CDS	1359	glpT		COG2271	Glycerol-3-phosphate transporter
FCNMIJMK_02211	CDS	1629	glpA	1.1.5.3	COG0578	Anaerobic glycerol-3-phosphate dehydrogenase subunit A
FCNMIJMK_02212	CDS	1260	glpB	1.1.5.3	COG3075	Anaerobic glycerol-3-phosphate dehydrogenase subunit B
FCNMIJMK_02213	CDS	1191	glpC		COG0247	Anaerobic glycerol-3-phosphate dehydrogenase subunit C
FCNMIJMK_02214	CDS	903				ISNCY family transposase ISSen7
FCNMIJMK_02215	CDS	804	rhmA	4.1.2.53	COG3836	2-keto-3-deoxy-L-rhamnonate aldolase
FCNMIJMK_02216	CDS	1290	rhmT			Inner membrane transport protein RhmT
FCNMIJMK_02217	CDS	1206	rhmD	4.2.1.90	COG4948	L-rhamnonate dehydratase
FCNMIJMK_02218	CDS	783	rhmR		COG1414	putative HTH-type transcriptional regulator RhmR
FCNMIJMK_02219	CDS	1203	pncC_2	3.5.1.42	COG1058	Nicotinamide-nucleotide amidohydrolase PncC
FCNMIJMK_02220	CDS	543				hypothetical protein
FCNMIJMK_02221	CDS	426	nudI	3.6.1.9	COG0494	Nucleoside triphosphatase NudI
FCNMIJMK_02222	CDS	603	ais	3.1.3.-		Lipopolysaccharide core heptose(II)-phosphate phosphatase
FCNMIJMK_02223	CDS	1158	arnB	2.6.1.87	COG0399	UDP-4-amino-4-deoxy-L-arabinose--oxoglutarate aminotransferase
FCNMIJMK_02224	CDS	969	arnC_1	2.4.2.53	COG0463	Undecaprenyl-phosphate 4-deoxy-4-formamido-L-arabinose transferase
FCNMIJMK_02225	CDS	1983	arnA		COG0223	Bifunctional polymyxin resistance protein ArnA
FCNMIJMK_02226	CDS	891	arnD	3.5.1.-	COG0726	putative 4-deoxy-4-formamido-L-arabinose-phosphoundecaprenol deformylase ArnD
FCNMIJMK_02227	CDS	1653	arnT	2.4.2.43	COG1807	Undecaprenyl phosphate-alpha-4-amino-4-deoxy-L-arabinose arabinosyl transferase
FCNMIJMK_02228	CDS	336	arnE		COG0697	putative 4-amino-4-deoxy-L-arabinose-phosphoundecaprenol flippase subunit ArnE
FCNMIJMK_02229	CDS	387	arnF		COG0697	putative 4-amino-4-deoxy-L-arabinose-phosphoundecaprenol flippase subunit ArnF
FCNMIJMK_02230	CDS	267	pmrD			Signal transduction protein PmrD
FCNMIJMK_02231	CDS	1356	menE	6.2.1.26	COG0318	2-succinylbenzoate--CoA ligase
FCNMIJMK_02232	CDS	963	menC	4.2.1.113	COG1441	o-succinylbenzoate synthase
FCNMIJMK_02233	CDS	858	menB	4.1.3.36	COG0447	1,4-dihydroxy-2-naphthoyl-CoA synthase
FCNMIJMK_02234	CDS	759	menH	4.2.99.20	COG0596	2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase
FCNMIJMK_02235	CDS	1671	menD	2.2.1.9	COG1165	2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylate synthase
FCNMIJMK_02236	CDS	1296	menF	5.4.4.2	COG1169	Isochorismate synthase MenF
FCNMIJMK_02237	CDS	306	elaB		COG4575	Protein ElaB
FCNMIJMK_02238	CDS	462	elaA		COG2153	Protein ElaA
FCNMIJMK_02239	CDS	918	rbn	3.1.-.-	COG1234	Ribonuclease BN
FCNMIJMK_02240	CDS	1209	elaD	3.4.22.-		Protease ElaD
FCNMIJMK_02241	CDS	504	yfbM			Protein YfbM
FCNMIJMK_02242	CDS	522				IS3 family transposase ISEcB1
FCNMIJMK_02243	CDS	840				IS3 family transposase ISEcB1
FCNMIJMK_02244	CDS	1458	nuoN	7.1.1.-	COG1007	NADH-quinone oxidoreductase subunit N
FCNMIJMK_02245	CDS	1530	nuoM	7.1.1.-	COG1008	NADH-quinone oxidoreductase subunit M
FCNMIJMK_02246	CDS	1842	nuoL	7.1.1.-	COG1009	NADH-quinone oxidoreductase subunit L
FCNMIJMK_02247	CDS	303	nuoK	7.1.1.-	COG0713	NADH-quinone oxidoreductase subunit K
FCNMIJMK_02248	CDS	555	nuoJ	7.1.1.-	COG0839	NADH-quinone oxidoreductase subunit J
FCNMIJMK_02249	CDS	543	nuoI	7.1.1.-	COG1143	NADH-quinone oxidoreductase subunit I
FCNMIJMK_02250	CDS	978	nuoH	7.1.1.-	COG1005	NADH-quinone oxidoreductase subunit H
FCNMIJMK_02251	CDS	2727	nuoG	7.1.1.-	COG1034	NADH-quinone oxidoreductase subunit G
FCNMIJMK_02252	CDS	1338	nuoF	7.1.1.-	COG1894	NADH-quinone oxidoreductase subunit F
FCNMIJMK_02253	CDS	501	nuoE	7.1.1.-	COG1905	NADH-quinone oxidoreductase subunit E
FCNMIJMK_02254	CDS	1803	nuoC	7.1.1.-	COG0649	NADH-quinone oxidoreductase subunit C/D
FCNMIJMK_02255	CDS	663	nuoB	7.1.1.-	COG0377	NADH-quinone oxidoreductase subunit B
FCNMIJMK_02256	CDS	444	ndhC	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit 3
FCNMIJMK_02257	CDS	165				hypothetical protein
FCNMIJMK_02258	CDS	939	hdfR_1			HTH-type transcriptional regulator HdfR
FCNMIJMK_02259	CDS	1218	alaA	2.6.1.2	COG0436	Glutamate-pyruvate aminotransferase AlaA
FCNMIJMK_02260	CDS	600	yfbR	3.1.3.89	COG1896	5'-deoxynucleotidase YfbR
FCNMIJMK_02261	CDS	1833				hypothetical protein
FCNMIJMK_02262	CDS	651	hxpA	3.1.3.22	COG0637	Hexitol phosphatase A
FCNMIJMK_02263	CDS	495				hypothetical protein
FCNMIJMK_02264	CDS	456				hypothetical protein
FCNMIJMK_02265	CDS	1203	ackA	2.7.2.1	COG0282	Acetate kinase
FCNMIJMK_02266	CDS	2145	pta	2.3.1.8	COG0280	Phosphate acetyltransferase
FCNMIJMK_02267	CDS	1479				hypothetical protein
FCNMIJMK_02268	CDS	543	yfcD	3.6.-.-		putative Nudix hydrolase YfcD
FCNMIJMK_02269	CDS	552	yfcE	3.1.4.-	COG0622	Phosphodiesterase YfcE
FCNMIJMK_02270	CDS	645	yfcF	2.5.1.18	COG0625	Glutathione S-transferase YfcF
FCNMIJMK_02271	CDS	648	yfcG	1.8.4.-	COG0625	Disulfide-bond oxidoreductase YfcG
FCNMIJMK_02272	CDS	363	folX	5.1.99.7	COG1539	Dihydroneopterin triphosphate 2'-epimerase
FCNMIJMK_02273	CDS	894				Epimerase family protein
FCNMIJMK_02274	CDS	891				ISNCY family transposase ISRor2
FCNMIJMK_02275	CDS	774	hisP		COG4598	Histidine transport ATP-binding protein HisP
FCNMIJMK_02276	CDS	717	hisM		COG4160	Histidine transport system permease protein HisM
FCNMIJMK_02277	CDS	687	hisQ		COG4215	Histidine transport system permease protein HisQ
FCNMIJMK_02278	CDS	783	hisJ		COG0834	Histidine-binding periplasmic protein
FCNMIJMK_02279	CDS	783	argT		COG0834	Lysine/arginine/ornithine-binding periplasmic protein
FCNMIJMK_02280	CDS	570	ubiX	2.5.1.129	COG0163	Flavin prenyltransferase UbiX
FCNMIJMK_02281	CDS	1518	purF	2.4.2.14	COG0034	Amidophosphoribosyltransferase
FCNMIJMK_02282	CDS	489	cvpA		COG1286	Colicin V production protein
FCNMIJMK_02283	CDS	663	dedD			Cell division protein DedD
FCNMIJMK_02284	CDS	1269	folC	6.3.2.12	COG0285	Dihydrofolate synthase/folylpolyglutamate synthase
FCNMIJMK_02285	CDS	915	accD	2.1.3.15	COG0777	Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta
FCNMIJMK_02286	CDS	660	dedA		COG0586	Protein DedA
FCNMIJMK_02287	CDS	813	truA	5.4.99.12	COG0101	tRNA pseudouridine synthase A
FCNMIJMK_02288	CDS	1014	usg		COG0136	USG-1 protein
FCNMIJMK_02289	CDS	1137	pdxB	1.1.1.290	COG0111	Erythronate-4-phosphate dehydrogenase
FCNMIJMK_02290	CDS	996	flk			Flagellar regulator flk
FCNMIJMK_02291	CDS	1179	yfcJ			putative MFS-type transporter YfcJ
FCNMIJMK_02292	CDS	1221	fabB	2.3.1.41	COG0304	3-oxoacyl-[acyl-carrier-protein] synthase 1
FCNMIJMK_02293	CDS	2007	mnmC		COG0665	tRNA 5-methylaminomethyl-2-thiouridine biosynthesis bifunctional protein MnmC
FCNMIJMK_02294	CDS	279				hypothetical protein
FCNMIJMK_02295	CDS	549	epmC	1.14.-.-	COG3101	Elongation factor P hydroxylase
FCNMIJMK_02296	CDS	810	yfcA		COG0730	putative membrane transporter protein YfcA
FCNMIJMK_02297	CDS	825	mepA	3.4.24.-	COG3770	Penicillin-insensitive murein endopeptidase
FCNMIJMK_02298	CDS	1086	aroC	4.2.3.5	COG0082	Chorismate synthase
FCNMIJMK_02299	CDS	933	prmB	2.1.1.298	COG2890	50S ribosomal protein L3 glutamine methyltransferase
FCNMIJMK_02300	CDS	552	mutS2	3.1.-.-		Endonuclease MutS2
FCNMIJMK_02301	CDS	825	yfcO			putative protein YfcO
FCNMIJMK_02302	CDS	552	yfcP			putative fimbrial-like protein YfcP
FCNMIJMK_02303	CDS	480	yfcQ			putative fimbrial-like protein YfcQ
FCNMIJMK_02304	CDS	507	yfcR			putative fimbrial-like protein YfcR
FCNMIJMK_02305	CDS	753	yfcS		COG3121	putative fimbrial chaperone YfcS
FCNMIJMK_02306	CDS	2646	papC_2		COG3188	Outer membrane usher protein PapC
FCNMIJMK_02307	CDS	564	yfcV			putative fimbrial-like protein YfcV
FCNMIJMK_02308	CDS	486	sixA	3.1.3.-	COG2062	Phosphohistidine phosphatase SixA
FCNMIJMK_02309	CDS	2145	fadJ		COG1024	Fatty acid oxidation complex subunit alpha
FCNMIJMK_02310	CDS	1311	fadI	2.3.1.16	COG0183	3-ketoacyl-CoA thiolase FadI
FCNMIJMK_02311	CDS	285				hypothetical protein
FCNMIJMK_02312	CDS	1341	fadL		COG2067	Long-chain fatty acid transport protein
FCNMIJMK_02313	CDS	114				hypothetical protein
FCNMIJMK_02314	CDS	462				hypothetical protein
FCNMIJMK_02315	CDS	378			COG1662	IS1 family transposase IS1A
FCNMIJMK_02316	CDS	276			COG1662	IS1 family transposase IS1A
FCNMIJMK_02317	CDS	756	mlaA		COG2853	Intermembrane phospholipid transport system lipoprotein MlaA
FCNMIJMK_02318	CDS	933	yfdC		COG2116	Inner membrane protein YfdC
FCNMIJMK_02319	tRNA	75				tRNA-Arg(cct)
FCNMIJMK_02320	CDS	936	dsdC		COG0583	HTH-type transcriptional regulator DsdC
FCNMIJMK_02321	CDS	1338	dsdX		COG2610	D-serine transporter DsdX
FCNMIJMK_02322	CDS	1329	dsdA	4.3.1.18	COG3048	D-serine dehydratase
FCNMIJMK_02323	CDS	1539	emrY			putative multidrug resistance protein EmrY
FCNMIJMK_02324	CDS	1164	emrK		COG1566	putative multidrug resistance protein EmrK
FCNMIJMK_02325	CDS	615	evgA			DNA-binding transcriptional activator EvgA
FCNMIJMK_02326	CDS	3594	evgS	2.7.13.3	COG0784	Sensor protein EvgS
FCNMIJMK_02327	CDS	1146	yfdE	2.8.3.19	COG1804	Acetyl-CoA:oxalate CoA-transferase
FCNMIJMK_02328	CDS	945				hypothetical protein
FCNMIJMK_02329	CDS	1695	oxc	4.1.1.8	COG0028	Oxalyl-CoA decarboxylase
FCNMIJMK_02330	CDS	1251	frc	2.8.3.16	COG1804	Formyl-CoA:oxalate CoA-transferase
FCNMIJMK_02331	CDS	633	yfdX			Protein YfdX
FCNMIJMK_02332	CDS	276				hypothetical protein
FCNMIJMK_02333	CDS	243				hypothetical protein
FCNMIJMK_02334	CDS	921	lpxP	2.3.1.242	COG1560	Lipid A biosynthesis palmitoleoyltransferase
FCNMIJMK_02335	CDS	1239	alaC	2.6.1.2	COG0436	Glutamate-pyruvate aminotransferase AlaC
FCNMIJMK_02336	CDS	1698	ypdA	2.7.13.3	COG3275	Sensor histidine kinase YpdA
FCNMIJMK_02337	CDS	735	ypdB		COG3279	Transcriptional regulatory protein YpdB
FCNMIJMK_02338	CDS	858	rhaR_2			HTH-type transcriptional activator RhaR
FCNMIJMK_02339	CDS	2496	fryA_1		COG1080	Multiphosphoryl transfer protein 1
FCNMIJMK_02340	CDS	1038	ypdE	3.4.11.-	COG1363	Aminopeptidase YpdE
FCNMIJMK_02341	CDS	1086	ypdF	3.4.11.-	COG0006	Aminopeptidase YpdF
FCNMIJMK_02342	CDS	1248	fryC		COG1299	Fructose-like permease IIC component 1
FCNMIJMK_02343	CDS	327	fryB_1	2.7.1.202	COG1445	PTS system fructose-like EIIB component 1
FCNMIJMK_02344	CDS	966	glk	2.7.1.2	COG0837	Glucokinase
FCNMIJMK_02345	CDS	1257	yfeO			Putative ion-transport protein YfeO
FCNMIJMK_02346	CDS	327				hypothetical protein
FCNMIJMK_02347	CDS	1239	mntH		COG1914	Divalent metal cation transporter MntH
FCNMIJMK_02348	CDS	1203	nupC		COG1972	Nucleoside permease NupC
FCNMIJMK_02349	CDS	2190	pdeA	3.1.4.52		putative cyclic di-GMP phosphodiesterase PdeA
FCNMIJMK_02350	tRNA	76				tRNA-Ala(ggc)
FCNMIJMK_02351	tRNA	76				tRNA-Ala(ggc)
FCNMIJMK_02352	CDS	360				hypothetical protein
FCNMIJMK_02353	CDS	372				hypothetical protein
FCNMIJMK_02354	CDS	1416	gltX	6.1.1.17	COG0008	Glutamate--tRNA ligase
FCNMIJMK_02355	tRNA	76				tRNA-Val(tac)
